"Date","CodeOffice","OfficeName","MopCod","MopDsc","TotalAmountIn","TotalAmountOut"
"2024-01-17",DJTRS,Bureau Transit,ES,paiement en espèce,17000.0,0.0
"2024-01-17",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,24000.0,0.0
"2024-01-17",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,20000.0,0.0
"2024-01-17",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,1146229.0,0.0
"2024-01-17",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,11000.0,0.0
"2024-01-17",DJZFR,Bureau Zone Franche,CH,paiement chèque,2000.0,0.0
"2024-01-17",DJZFR,Bureau Zone Franche,ES,paiement en espèce,2985683.0,0.0
"2024-01-18",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,399290.0,0.0
"2024-01-18",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,715426.0,0.0
"2024-01-18",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,11431401,0.0
"2024-01-18",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,3512826.0,0.0
"2024-01-18",DJAKH,Bureau Khat,ES,paiement en espèce,6184833.0,0.0
"2024-01-18",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,94366.0,0.0
"2024-01-18",DJEXO,Bureau Exonérations,CH,paiement chèque,4380280.0,0.0
"2024-01-18",DJEXO,Bureau Exonérations,ES,paiement en espèce,191919.0,0.0
"2024-01-18",DJFRZ,Bureau Free Zone,CH,paiement chèque,7252159.0,0.0
"2024-01-18",DJFRZ,Bureau Free Zone,ES,paiement en espèce,5861242.0,0.0
"2024-01-18",DJGAR,Bureau de la Gare,ES,paiement en espèce,4137102.0,0.0
"2024-01-18",DJPRT,Bureau du Port,CH,paiement chèque,25762974,0.0
"2024-01-18",DJPRT,Bureau du Port,ES,paiement en espèce,17513678,0.0
"2024-01-18",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,29704746,0.0
"2024-01-18",DJQBR,Bureau Quai Boutre,CH,paiement chèque,158974.0,0.0
"2024-01-18",DJREV,Bureau Révision,CH,paiement chèque,1000.0,0.0
"2024-01-18",DJTRS,Bureau Transit,CH,paiement chèque,165000.0,0.0
"2024-01-18",DJTRS,Bureau Transit,ES,paiement en espèce,24000.0,0.0
"2024-01-18",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,6000.0,0.0
"2024-01-18",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,19000.0,0.0
"2024-01-18",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,1483312.0,0.0
"2024-01-18",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,14000.0,0.0
"2024-01-18",DJZFR,Bureau Zone Franche,ES,paiement en espèce,2211368.0,0.0
"2024-01-19",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,187420.0,0.0
"2024-01-19",DJTRS,Bureau Transit,CH,paiement chèque,15000.0,0.0
"2024-01-19",DJTRS,Bureau Transit,ES,paiement en espèce,16000.0,0.0
"2024-01-20",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,5000.0,0.0
"2024-01-20",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,13000.0,0.0
"2024-01-20",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,266357.0,0.0
"2024-01-20",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,921169.0,0.0
"2024-01-20",DJAKH,Bureau Khat,CH,paiement chèque,83770094,0.0
"2024-01-20",DJAKH,Bureau Khat,ES,paiement en espèce,3259159.0,0.0
"2024-01-20",DJFRZ,Bureau Free Zone,CH,paiement chèque,9000.0,0.0
"2024-01-20",DJFRZ,Bureau Free Zone,ES,paiement en espèce,85160.0,0.0
"2024-01-20",DJGAR,Bureau de la Gare,ES,paiement en espèce,26500.0,0.0
"2024-01-20",DJPRT,Bureau du Port,ES,paiement en espèce,2873723.0,0.0
"2024-01-20",DJTRS,Bureau Transit,CH,paiement chèque,81000.0,0.0
"2024-01-20",DJTRS,Bureau Transit,ES,paiement en espèce,24000.0,0.0
"2024-01-20",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,1000.0,0.0
"2024-01-20",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,7000.0,0.0
"2024-01-20",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,5000.0,0.0
"2024-01-20",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,1000.0,0.0
"2024-01-20",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2024-01-21",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,4504225.0,0.0
"2024-01-21",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,374483.0,0.0
"2024-01-21",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,8637081.0,0.0
"2024-01-21",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,431808.0,0.0
"2024-01-21",DJAKH,Bureau Khat,CH,paiement chèque,12666036,0.0
"2024-01-21",DJAKH,Bureau Khat,ES,paiement en espèce,24184040,0.0
"2024-01-21",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,36026.0,0.0
"2024-01-21",DJEXO,Bureau Exonérations,CH,paiement chèque,200129.0,0.0
"2024-01-21",DJEXO,Bureau Exonérations,ES,paiement en espèce,10200.0,0.0
"2024-01-21",DJFRZ,Bureau Free Zone,CH,paiement chèque,1774742.0,0.0
"2024-01-21",DJFRZ,Bureau Free Zone,ES,paiement en espèce,25000.0,0.0
"2024-01-21",DJGAR,Bureau de la Gare,ES,paiement en espèce,5076545.0,0.0
"2024-01-21",DJPRT,Bureau du Port,CH,paiement chèque,11966584,0.0
"2024-01-21",DJPRT,Bureau du Port,ES,paiement en espèce,12679575,0.0
"2024-01-21",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,57915435,0.0
"2024-01-21",DJQBR,Bureau Quai Boutre,ES,paiement en espèce,409040.0,0.0
"2024-01-21",DJREV,Bureau Révision,CH,paiement chèque,2000.0,0.0
"2024-01-21",DJREV,Bureau Révision,ES,paiement en espèce,130000.0,0.0
"2024-01-21",DJTRS,Bureau Transit,CH,paiement chèque,131000.0,0.0
"2024-01-21",DJTRS,Bureau Transit,ES,paiement en espèce,37000.0,0.0
"2024-01-21",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,3000.0,0.0
"2024-01-21",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,13000.0,0.0
"2024-01-21",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,11000.0,0.0
"2024-01-21",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,13000.0,0.0
"2024-01-21",DJZFR,Bureau Zone Franche,ES,paiement en espèce,3000.0,0.0
"2024-01-22",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,2500210.0,0.0
"2024-01-22",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,109696.0,0.0
"2024-01-22",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,398955.0,0.0
"2024-01-22",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,312714.0,0.0
"2024-01-22",DJAKH,Bureau Khat,CH,paiement chèque,43840239,0.0
"2024-01-22",DJAKH,Bureau Khat,ES,paiement en espèce,16407536,0.0
"2024-01-22",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,22655.0,0.0
"2024-01-22",DJEXO,Bureau Exonérations,CH,paiement chèque,2171780.0,0.0
"2024-01-22",DJEXO,Bureau Exonérations,ES,paiement en espèce,147695.0,0.0
"2024-01-22",DJFRZ,Bureau Free Zone,CH,paiement chèque,23748994,0.0
"2024-01-22",DJFRZ,Bureau Free Zone,ES,paiement en espèce,38303.0,0.0
"2024-01-22",DJGAR,Bureau de la Gare,ES,paiement en espèce,152197.0,0.0
"2024-01-22",DJPRT,Bureau du Port,CH,paiement chèque,11041578,0.0
"2024-01-22",DJPRT,Bureau du Port,ES,paiement en espèce,11646109,0.0
"2024-01-22",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,113913513,0.0
"2024-01-22",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2024-01-22",DJQBR,Bureau Quai Boutre,CH,paiement chèque,1001520.0,0.0
"2024-01-22",DJREV,Bureau Révision,CH,paiement chèque,1562210.0,0.0
"2024-01-22",DJREV,Bureau Révision,ES,paiement en espèce,419251.0,0.0
"2024-01-22",DJTRS,Bureau Transit,CH,paiement chèque,90000.0,0.0
"2024-01-22",DJTRS,Bureau Transit,ES,paiement en espèce,25000.0,0.0
"2024-01-22",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,11000.0,0.0
"2024-01-22",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,5000.0,0.0
"2024-01-22",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,1883484.0,0.0
"2024-01-22",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,5000.0,0.0
"2024-01-22",DJZFR,Bureau Zone Franche,CH,paiement chèque,3598512.0,0.0
"2024-01-22",DJZFR,Bureau Zone Franche,ES,paiement en espèce,589041.0,0.0
"2024-01-23",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,7043395.0,0.0
"2024-01-23",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,1109983.0,0.0
"2024-01-23",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,8374081.0,0.0
"2024-01-23",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,1159394.0,0.0
"2024-01-23",DJAKH,Bureau Khat,CH,paiement chèque,15882148,0.0
"2024-01-23",DJAKH,Bureau Khat,ES,paiement en espèce,3743322.0,0.0
"2024-01-23",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,53120.0,0.0
"2024-01-23",DJEXO,Bureau Exonérations,CH,paiement chèque,260677.0,0.0
"2024-01-23",DJEXO,Bureau Exonérations,ES,paiement en espèce,61550.0,0.0
"2024-01-23",DJFRZ,Bureau Free Zone,CH,paiement chèque,14523160,0.0
"2024-01-23",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1712020.0,0.0
"2024-01-23",DJGAR,Bureau de la Gare,ES,paiement en espèce,26500.0,0.0
"2024-01-23",DJPRT,Bureau du Port,CH,paiement chèque,10720737,0.0
"2024-01-23",DJPRT,Bureau du Port,ES,paiement en espèce,4503753.0,0.0
"2024-01-23",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,25899263,0.0
"2024-01-23",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2024-01-23",DJQBR,Bureau Quai Boutre,ES,paiement en espèce,316454.0,0.0
"2024-01-23",DJREV,Bureau Révision,ES,paiement en espèce,1097279.0,0.0
"2024-01-23",DJTRS,Bureau Transit,CH,paiement chèque,50000.0,0.0
"2024-01-23",DJTRS,Bureau Transit,ES,paiement en espèce,18000.0,0.0
"2024-01-23",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,3000.0,0.0
"2024-01-23",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,16000.0,0.0
"2024-01-23",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,12000.0,0.0
"2024-01-23",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,1488912.0,0.0
"2024-01-23",DJZFR,Bureau Zone Franche,CH,paiement chèque,1000.0,0.0
"2024-01-23",DJZFR,Bureau Zone Franche,ES,paiement en espèce,5000.0,0.0
"2024-01-24",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,10938055,0.0
"2024-01-24",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,365712.0,0.0
"2024-01-24",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1824463.0,0.0
"2024-01-24",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,460730.0,0.0
"2024-01-24",DJAKH,Bureau Khat,CH,paiement chèque,2038726.0,0.0
"2024-01-24",DJAKH,Bureau Khat,ES,paiement en espèce,5890789.0,0.0
"2024-01-24",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,110318.0,0.0
"2024-01-24",DJEXO,Bureau Exonérations,CH,paiement chèque,105858.0,0.0
"2024-01-24",DJEXO,Bureau Exonérations,ES,paiement en espèce,11000.0,0.0
"2024-01-24",DJFRZ,Bureau Free Zone,CH,paiement chèque,6048964.0,0.0
"2024-01-24",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1219185.0,0.0
"2024-01-24",DJGAR,Bureau de la Gare,ES,paiement en espèce,53000.0,0.0
"2024-01-24",DJPRT,Bureau du Port,CH,paiement chèque,2733696.0,0.0
"2024-01-24",DJPRT,Bureau du Port,ES,paiement en espèce,6459583.0,0.0
"2024-01-24",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,42436835,0.0
"2024-01-24",DJREV,Bureau Révision,CH,paiement chèque,1063581.0,0.0
"2024-01-24",DJTRS,Bureau Transit,CH,paiement chèque,134000.0,0.0
"2024-01-24",DJTRS,Bureau Transit,ES,paiement en espèce,31000.0,0.0
"2024-01-24",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,1000.0,0.0
"2024-01-24",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,16000.0,0.0
"2024-01-24",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,1841020.0,0.0
"2024-01-24",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,176804.0,0.0
"2024-01-24",DJZFR,Bureau Zone Franche,ES,paiement en espèce,3000.0,0.0
"2024-01-25",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,1868149.0,0.0
"2024-01-25",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,106584.0,0.0
"2024-01-25",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1491564.0,0.0
"2024-01-25",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,503412.0,0.0
"2024-01-25",DJAKH,Bureau Khat,CH,paiement chèque,30202676,0.0
"2024-01-25",DJAKH,Bureau Khat,ES,paiement en espèce,6662672.0,0.0
"2024-01-25",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,34200.0,0.0
"2024-01-25",DJEXO,Bureau Exonérations,CH,paiement chèque,510351.0,0.0
"2024-01-25",DJEXO,Bureau Exonérations,ES,paiement en espèce,79341.0,0.0
"2024-01-25",DJFRZ,Bureau Free Zone,CH,paiement chèque,4592787.0,0.0
"2024-01-25",DJFRZ,Bureau Free Zone,ES,paiement en espèce,415013.0,0.0
"2024-01-25",DJGAR,Bureau de la Gare,ES,paiement en espèce,3804529.0,0.0
"2024-01-25",DJPRT,Bureau du Port,CH,paiement chèque,8029202.0,0.0
"2024-01-25",DJPRT,Bureau du Port,ES,paiement en espèce,4956483.0,0.0
"2024-01-25",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,1000.0,0.0
"2024-01-25",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2024-01-25",DJREV,Bureau Révision,ES,paiement en espèce,2000.0,0.0
"2024-01-25",DJTRS,Bureau Transit,CH,paiement chèque,90000.0,0.0
"2024-01-25",DJTRS,Bureau Transit,ES,paiement en espèce,24000.0,0.0
"2024-01-25",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,18000.0,0.0
"2024-01-25",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,25000.0,0.0
"2024-01-25",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,12000.0,0.0
"2024-01-25",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,11000.0,0.0
"2024-01-25",DJZFR,Bureau Zone Franche,CH,paiement chèque,2000.0,0.0
"2024-01-25",DJZFR,Bureau Zone Franche,ES,paiement en espèce,4000.0,0.0
"2024-01-26",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,87040.0,0.0
"2024-01-26",DJTRS,Bureau Transit,CH,paiement chèque,17000.0,0.0
"2024-01-26",DJTRS,Bureau Transit,ES,paiement en espèce,34000.0,0.0
"2024-01-26",DJZFR,Bureau Zone Franche,ES,paiement en espèce,3000.0,0.0
"2024-01-27",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,6000.0,0.0
"2024-01-27",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,10000.0,0.0
"2024-01-27",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,49124.0,0.0
"2024-01-27",DJAKH,Bureau Khat,CH,paiement chèque,1496360.0,0.0
"2024-01-27",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,70712.0,0.0
"2024-01-27",DJFRZ,Bureau Free Zone,CH,paiement chèque,4000.0,0.0
"2024-01-27",DJFRZ,Bureau Free Zone,ES,paiement en espèce,18000.0,0.0
"2024-01-27",DJPRT,Bureau du Port,CH,paiement chèque,1195164.0,0.0
"2024-01-27",DJPRT,Bureau du Port,ES,paiement en espèce,3739725.0,0.0
"2024-01-27",DJTRS,Bureau Transit,CH,paiement chèque,65000.0,0.0
"2024-01-27",DJTRS,Bureau Transit,ES,paiement en espèce,24000.0,0.0
"2024-01-27",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,6000.0,0.0
"2024-01-27",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,3000.0,0.0
"2024-01-27",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,6000.0,0.0
"2024-01-27",DJZFR,Bureau Zone Franche,ES,paiement en espèce,611861.0,0.0
"2024-01-28",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,4884417.0,0.0
"2024-01-28",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,1220451.0,0.0
"2024-01-28",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,2119285.0,0.0
"2024-01-28",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,572553.0,0.0
"2024-01-28",DJAKH,Bureau Khat,CH,paiement chèque,4742365.0,0.0
"2024-01-28",DJAKH,Bureau Khat,ES,paiement en espèce,28134097,0.0
"2024-01-28",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,182341.0,0.0
"2024-01-28",DJEXO,Bureau Exonérations,CH,paiement chèque,2736556.0,0.0
"2024-01-28",DJEXO,Bureau Exonérations,ES,paiement en espèce,122071.0,0.0
"2024-01-28",DJFRZ,Bureau Free Zone,CH,paiement chèque,10002412,0.0
"2024-01-28",DJFRZ,Bureau Free Zone,ES,paiement en espèce,968157.0,0.0
"2024-01-28",DJGAR,Bureau de la Gare,ES,paiement en espèce,5009909.0,0.0
"2024-01-28",DJPRT,Bureau du Port,CH,paiement chèque,7089801.0,0.0
"2024-01-28",DJPRT,Bureau du Port,ES,paiement en espèce,5248454.0,0.0
"2024-01-28",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,1000.0,0.0
"2024-01-28",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2024-01-28",DJQBR,Bureau Quai Boutre,ES,paiement en espèce,159506.0,0.0
"2024-01-28",DJTRS,Bureau Transit,CH,paiement chèque,97000.0,0.0
"2024-01-28",DJTRS,Bureau Transit,ES,paiement en espèce,49000.0,0.0
"2024-01-28",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,3000.0,0.0
"2024-01-28",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,18000.0,0.0
"2024-01-28",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,827376.0,0.0
"2024-01-28",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,8000.0,0.0
"2024-01-28",DJZFR,Bureau Zone Franche,CH,paiement chèque,426338.0,0.0
"2024-01-28",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2024-01-29",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,795891.0,0.0
"2024-01-29",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,34000.0,0.0
"2024-01-29",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,6654945.0,0.0
"2024-01-29",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,2359344.0,0.0
"2024-01-29",DJAKH,Bureau Khat,CH,paiement chèque,56731860,0.0
"2024-01-29",DJAKH,Bureau Khat,ES,paiement en espèce,11907474,0.0
"2024-01-29",DJEXO,Bureau Exonérations,CH,paiement chèque,664575.0,0.0
"2024-01-29",DJEXO,Bureau Exonérations,ES,paiement en espèce,55518.0,0.0
"2024-01-29",DJFRZ,Bureau Free Zone,CH,paiement chèque,5766743.0,0.0
"2024-01-29",DJFRZ,Bureau Free Zone,ES,paiement en espèce,3238750.0,0.0
"2024-01-29",DJGAR,Bureau de la Gare,ES,paiement en espèce,26500.0,0.0
"2024-01-29",DJPRT,Bureau du Port,CH,paiement chèque,26742046,0.0
"2024-01-29",DJPRT,Bureau du Port,ES,paiement en espèce,9325666.0,0.0
"2024-01-29",DJTRS,Bureau Transit,CH,paiement chèque,73000.0,0.0
"2024-01-29",DJTRS,Bureau Transit,ES,paiement en espèce,28000.0,0.0
"2024-01-29",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,7000.0,0.0
"2024-01-29",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,12000.0,0.0
"2024-01-29",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,13000.0,0.0
"2024-01-29",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,503322.0,0.0
"2024-01-29",DJZFR,Bureau Zone Franche,CH,paiement chèque,1000.0,0.0
"2024-01-29",DJZFR,Bureau Zone Franche,ES,paiement en espèce,586112.0,0.0
"2024-01-30",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,407863.0,0.0
"2024-01-30",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,900026.0,0.0
"2024-01-30",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,546676.0,0.0
"2024-01-30",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,1518904.0,0.0
"2024-01-30",DJAKH,Bureau Khat,CH,paiement chèque,16782090,0.0
"2024-01-30",DJAKH,Bureau Khat,ES,paiement en espèce,7431063.0,0.0
"2024-01-30",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,446567.0,0.0
"2024-01-30",DJEXO,Bureau Exonérations,CH,paiement chèque,4840855.0,0.0
"2024-01-30",DJEXO,Bureau Exonérations,ES,paiement en espèce,16000.0,0.0
"2024-01-30",DJFRZ,Bureau Free Zone,CH,paiement chèque,18775909,0.0
"2024-01-30",DJFRZ,Bureau Free Zone,ES,paiement en espèce,306416.0,0.0
"2024-01-30",DJPRT,Bureau du Port,CH,paiement chèque,34196493,0.0
"2024-01-30",DJPRT,Bureau du Port,ES,paiement en espèce,8983263.0,0.0
"2024-01-30",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,9320415.0,0.0
"2024-01-30",DJQBR,Bureau Quai Boutre,CH,paiement chèque,3080067.0,0.0
"2024-01-30",DJREV,Bureau Révision,CH,paiement chèque,1000.0,0.0
"2024-01-30",DJREV,Bureau Révision,ES,paiement en espèce,2905400.0,0.0
"2024-01-30",DJTRS,Bureau Transit,CH,paiement chèque,78000.0,0.0
"2024-01-30",DJTRS,Bureau Transit,ES,paiement en espèce,36000.0,0.0
"2024-01-30",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,8000.0,0.0
"2024-01-30",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,13000.0,0.0
"2024-01-30",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,9000.0,0.0
"2024-01-30",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,9000.0,0.0
"2024-01-30",DJZFR,Bureau Zone Franche,CH,paiement chèque,1000.0,0.0
"2024-01-30",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2024-01-31",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,11361672,0.0
"2024-01-31",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,223353.0,0.0
"2024-01-31",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,2652962.0,0.0
"2024-01-31",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,701805.0,0.0
"2024-01-31",DJAKH,Bureau Khat,CH,paiement chèque,77859349,0.0
"2024-01-31",DJAKH,Bureau Khat,ES,paiement en espèce,5141867.0,0.0
"2024-01-31",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,38100.0,0.0
"2024-01-31",DJEXO,Bureau Exonérations,CH,paiement chèque,1946349.0,0.0
"2024-01-31",DJEXO,Bureau Exonérations,ES,paiement en espèce,3185124.0,0.0
"2024-01-31",DJFRZ,Bureau Free Zone,CH,paiement chèque,4861893.0,0.0
"2024-01-31",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1742043.0,0.0
"2024-01-31",DJGAR,Bureau de la Gare,ES,paiement en espèce,3817517.0,0.0
"2024-01-31",DJPRT,Bureau du Port,CH,paiement chèque,76676282,0.0
"2024-01-31",DJPRT,Bureau du Port,ES,paiement en espèce,10327076,0.0
"2024-01-31",DJPST,Bureau  Poste,ES,paiement en espèce,719000.0,0.0
"2024-01-31",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2024-01-31",DJREV,Bureau Révision,CH,paiement chèque,239537.0,0.0
"2024-01-31",DJREV,Bureau Révision,ES,paiement en espèce,1000.0,0.0
"2024-01-31",DJTRS,Bureau Transit,CH,paiement chèque,99000.0,0.0
"2024-01-31",DJTRS,Bureau Transit,ES,paiement en espèce,33000.0,0.0
"2024-01-31",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,2000.0,0.0
"2024-01-31",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,9000.0,0.0
"2024-01-31",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,7000.0,0.0
"2024-01-31",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,17000.0,0.0
"2024-01-31",DJZFR,Bureau Zone Franche,CH,paiement chèque,2000.0,0.0
"2024-01-31",DJZFR,Bureau Zone Franche,ES,paiement en espèce,7000.0,0.0
"2024-02-01",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,911800.0,0.0
"2024-02-01",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,41000.0,0.0
"2024-02-01",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1019166.0,0.0
"2024-02-01",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,886063.0,0.0
