Date	CodeOffice	OfficeName	MopCod	MopDsc	TotalAmountIn	TotalAmountOut
23/06/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	5266035.0	0.0
23/06/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	752119.0	0.0
23/06/2024	DJAKH	Bureau Khat	CH	paiement chèque	5036084.0	0.0
23/06/2024	DJAKH	Bureau Khat	ES	paiement en espèce	15968796	0.0
23/06/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	8420.0	0.0
23/06/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	356911.0	0.0
23/06/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	1178306.0	0.0
23/06/2024	DJFRZ	Bureau Free Zone	CC	Chèque Certifiée	5000.0	0.0
23/06/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	33893421	0.0
23/06/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	3357387.0	0.0
23/06/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	4910150.0	0.0
23/06/2024	DJPRT	Bureau du Port	CH	paiement chèque	23536884	0.0
23/06/2024	DJPRT	Bureau du Port	ES	paiement en espèce	10876024	0.0
23/06/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	70427453	0.0
23/06/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
23/06/2024	DJQBR	Bureau Quai Boutre	ES	paiement en espèce	322387.0	0.0
23/06/2024	DJREV	Bureau Révision	ES	paiement en espèce	1000.0	0.0
23/06/2024	DJTRS	Bureau Transit	CH	paiement chèque	255000.0	0.0
23/06/2024	DJTRS	Bureau Transit	ES	paiement en espèce	66000.0	0.0
23/06/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	21000.0	0.0
23/06/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	14000.0	0.0
23/06/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	14000.0	0.0
23/06/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	18000.0	0.0
23/06/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1189128.0	0.0
24/06/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	11290508	0.0
24/06/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	1487177.0	0.0
24/06/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	2464560.0	0.0
24/06/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	272947.0	0.0
24/06/2024	DJAKH	Bureau Khat	CH	paiement chèque	18320336	0.0
24/06/2024	DJAKH	Bureau Khat	ES	paiement en espèce	16938082	0.0
24/06/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	8100.0	0.0
24/06/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	321289.0	0.0
24/06/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	62954.0	0.0
24/06/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	19230065	0.0
24/06/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1950921.0	0.0
24/06/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	140482.0	0.0
24/06/2024	DJPRT	Bureau du Port	CH	paiement chèque	22462198	0.0
24/06/2024	DJPRT	Bureau du Port	ES	paiement en espèce	13473811	0.0
24/06/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	115907206	0.0
24/06/2024	DJREV	Bureau Révision	CH	paiement chèque	479304.0	0.0
24/06/2024	DJREV	Bureau Révision	ES	paiement en espèce	454885.0	0.0
24/06/2024	DJTRS	Bureau Transit	CH	paiement chèque	210000.0	0.0
24/06/2024	DJTRS	Bureau Transit	ES	paiement en espèce	29000.0	0.0
24/06/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	20000.0	0.0
24/06/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	502060.0	0.0
24/06/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	5124372.0	0.0
24/06/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	10000.0	0.0
24/06/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	412700.0	0.0
24/06/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
25/06/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	3367808.0	0.0
25/06/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	4869911.0	0.0
25/06/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	662938.0	0.0
25/06/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	1443551.0	0.0
25/06/2024	DJAKH	Bureau Khat	CH	paiement chèque	15096104	0.0
25/06/2024	DJAKH	Bureau Khat	ES	paiement en espèce	7410788.0	0.0
25/06/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	91720.0	0.0
25/06/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	627097.0	0.0
25/06/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	13000.0	0.0
25/06/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	20000239	0.0
25/06/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	276336.0	0.0
25/06/2024	DJPRT	Bureau du Port	CH	paiement chèque	29466056	0.0
25/06/2024	DJPRT	Bureau du Port	ES	paiement en espèce	20231323	0.0
25/06/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	50731920	0.0
25/06/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	2000.0	0.0
25/06/2024	DJREV	Bureau Révision	ES	paiement en espèce	4000.0	0.0
25/06/2024	DJTRS	Bureau Transit	CH	paiement chèque	205000.0	0.0
25/06/2024	DJTRS	Bureau Transit	ES	paiement en espèce	46000.0	0.0
25/06/2024	DJUKB	Bureau UKAB HOLDING 	CC	Chèque Certifiée	3000.0	0.0
25/06/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	13000.0	0.0
25/06/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	26072.0	0.0
25/06/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	2412835.0	0.0
25/06/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	12000.0	0.0
25/06/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	9000.0	0.0
26/06/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	5668637.0	0.0
26/06/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	1612804.0	0.0
26/06/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	576587.0	0.0
26/06/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	2446068.0	0.0
26/06/2024	DJAKH	Bureau Khat	CH	paiement chèque	169126827	0.0
26/06/2024	DJAKH	Bureau Khat	ES	paiement en espèce	9837999.0	0.0
26/06/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	107000.0	0.0
26/06/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	3730656.0	0.0
26/06/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	918859.0	0.0
26/06/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	17769736	0.0
26/06/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	695569.0	0.0
26/06/2024	DJPKV	Brigade PK2O	ES	paiement en espèce	1000.0	0.0
26/06/2024	DJPRT	Bureau du Port	CH	paiement chèque	106547666	0.0
26/06/2024	DJPRT	Bureau du Port	ES	paiement en espèce	14172712	0.0
26/06/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	105217110	0.0
26/06/2024	DJQBR	Bureau Quai Boutre	CH	paiement chèque	275306.0	0.0
26/06/2024	DJREV	Bureau Révision	CH	paiement chèque	1557125.0	0.0
26/06/2024	DJREV	Bureau Révision	ES	paiement en espèce	1000.0	0.0
26/06/2024	DJTRS	Bureau Transit	CH	paiement chèque	254000.0	0.0
26/06/2024	DJTRS	Bureau Transit	ES	paiement en espèce	34000.0	0.0
26/06/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	12000.0	0.0
26/06/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	18000.0	0.0
26/06/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	11327652	0.0
26/06/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	12000.0	0.0
26/06/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	14969755	0.0
26/06/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	9000.0	0.0
27/06/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	169338.0	0.0
27/06/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	3450170.0	0.0
27/06/2024	DJTRS	Bureau Transit	CH	paiement chèque	92000.0	0.0
27/06/2024	DJTRS	Bureau Transit	ES	paiement en espèce	11000.0	0.0
28/06/2024	DJTRS	Bureau Transit	CH	paiement chèque	18000.0	0.0
28/06/2024	DJTRS	Bureau Transit	ES	paiement en espèce	31000.0	0.0
28/06/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
29/06/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	7000.0	0.0
29/06/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	26000.0	0.0
29/06/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	1426311.0	0.0
29/06/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	2274932.0	0.0
29/06/2024	DJAKH	Bureau Khat	CH	paiement chèque	9686951.0	0.0
29/06/2024	DJAKH	Bureau Khat	ES	paiement en espèce	6629085.0	0.0
29/06/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	163610.0	0.0
29/06/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	3724578.0	0.0
29/06/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	12000.0	0.0
29/06/2024	DJPRT	Bureau du Port	CH	paiement chèque	790680.0	0.0
29/06/2024	DJPRT	Bureau du Port	ES	paiement en espèce	986377.0	0.0
29/06/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
29/06/2024	DJTRS	Bureau Transit	CH	paiement chèque	139000.0	0.0
29/06/2024	DJTRS	Bureau Transit	ES	paiement en espèce	22000.0	0.0
29/06/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	11000.0	0.0
29/06/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	3000.0	0.0
29/06/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	6000.0	0.0
29/06/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	6000.0	0.0
29/06/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	3000.0	0.0
29/06/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
30/06/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	14019684	0.0
30/06/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	823516.0	0.0
30/06/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	4671407.0	0.0
30/06/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	785207.0	0.0
30/06/2024	DJAKH	Bureau Khat	CH	paiement chèque	28864668	0.0
30/06/2024	DJAKH	Bureau Khat	ES	paiement en espèce	19874600	0.0
30/06/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	96450.0	0.0
30/06/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1280438.0	0.0
30/06/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	218751.0	0.0
30/06/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	6380401.0	0.0
30/06/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	454668.0	0.0
30/06/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	4682429.0	0.0
30/06/2024	DJPRT	Bureau du Port	CH	paiement chèque	18476109	0.0
30/06/2024	DJPRT	Bureau du Port	ES	paiement en espèce	7643711.0	0.0
30/06/2024	DJPST	Bureau  Poste	ES	paiement en espèce	500000.0	0.0
30/06/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	2000.0	0.0
30/06/2024	DJREV	Bureau Révision	ES	paiement en espèce	9000.0	0.0
30/06/2024	DJTRS	Bureau Transit	CH	paiement chèque	261000.0	0.0
30/06/2024	DJTRS	Bureau Transit	ES	paiement en espèce	49000.0	0.0
30/06/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	30000.0	0.0
30/06/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	527924.0	0.0
30/06/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	8000.0	0.0
30/06/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	12000.0	0.0
30/06/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	3000.0	0.0
30/06/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	5000.0	0.0
01/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2407105.0	0.0
01/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	72860.0	0.0
01/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	1185440.0	0.0
01/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	1339396.0	0.0
01/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	2773336.0	0.0
01/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	17316487	0.0
01/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1497186.0	0.0
01/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	10944998	0.0
01/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	352513.0	0.0
01/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	189598.0	0.0
01/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	12613114	0.0
01/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	10852170	0.0
01/07/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	2000.0	0.0
01/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	1000.0	0.0
01/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	157000.0	0.0
01/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	51000.0	0.0
01/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	8000.0	0.0
01/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	30404.0	0.0
01/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	7000.0	0.0
01/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	6000.0	0.0
01/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
02/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	545990.0	0.0
02/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	281336.0	0.0
02/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	828892.0	0.0
02/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	494234.0	0.0
02/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	12228996	0.0
02/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	4317935.0	0.0
02/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	159580.0	0.0
02/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	831115.0	0.0
02/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	27929.0	0.0
02/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	9110643.0	0.0
02/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	2715337.0	0.0
02/07/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	161515.0	0.0
02/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	39716156	0.0
02/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	6151924.0	0.0
02/07/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	56362526	0.0
02/07/2024	DJREV	Bureau Révision	CH	paiement chèque	302750.0	0.0
02/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	471675.0	0.0
02/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	185000.0	0.0
02/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	38000.0	0.0
02/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	16000.0	0.0
02/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	11000.0	0.0
02/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	19729252	0.0
02/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	6000.0	0.0
02/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1175756.0	0.0
03/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	1164579.0	0.0
03/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	2386317.0	0.0
03/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	5984307.0	0.0
03/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	739517.0	0.0
03/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	5164148.0	0.0
03/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	8346804.0	0.0
03/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	27924.0	0.0
03/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	7000.0	0.0
03/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	75339.0	0.0
03/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	4250997.0	0.0
03/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1097928.0	0.0
03/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	21953933	0.0
03/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	24575395	0.0
03/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	1000.0	0.0
03/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	153000.0	0.0
03/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	37000.0	0.0
03/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	4000.0	0.0
03/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	6000.0	0.0
03/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	1041980.0	0.0
03/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	1494268.0	0.0
03/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	763957.0	0.0
04/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2510995.0	0.0
04/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	294336.0	0.0
04/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	805826.0	0.0
04/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	724444.0	0.0
04/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	5970443.0	0.0
04/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	6103023.0	0.0
04/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	31296.0	0.0
04/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1128840.0	0.0
04/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	147946.0	0.0
04/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	5557323.0	0.0
04/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	5946828.0	0.0
04/07/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	3500833.0	0.0
04/07/2024	DJPRT	Bureau du Port	CC	Chèque Certifiée	2739678.0	0.0
04/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	42133703	0.0
04/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	9469370.0	0.0
04/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	653483.0	0.0
04/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	233000.0	0.0
04/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	39000.0	0.0
04/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	34000.0	0.0
04/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	19000.0	0.0
04/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	14000.0	0.0
04/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	9000.0	0.0
04/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	4799182.0	0.0
04/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	4000.0	0.0
05/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	218105.0	0.0
05/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	6000.0	0.0
05/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	8000.0	0.0
06/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	491072.0	0.0
06/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	27000.0	0.0
06/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	567592.0	0.0
06/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	200007.0	0.0
06/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	1528291.0	0.0
06/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	4547283.0	0.0
06/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	16052.0	0.0
06/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	1433573.0	0.0
06/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	18000.0	0.0
06/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	753154.0	0.0
06/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	61000.0	0.0
06/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	24000.0	0.0
06/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	8000.0	0.0
06/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	8000.0	0.0
06/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	4000.0	0.0
06/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	13000.0	0.0
06/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
07/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	98625.0	0.0
07/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	49000.0	0.0
07/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	21000.0	0.0
08/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2620436.0	0.0
08/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	769952.0	0.0
08/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	459595.0	0.0
08/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	3134673.0	0.0
08/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	27431152	0.0
08/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	22612702	0.0
08/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	159429.0	0.0
08/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	3739217.0	0.0
08/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	443339.0	0.0
08/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	10560368	0.0
08/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	125886.0	0.0
08/07/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	4989445.0	0.0
08/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	4705576.0	0.0
08/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	3909652.0	0.0
08/07/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	32538607	0.0
08/07/2024	DJQBR	Bureau Quai Boutre	ES	paiement en espèce	83000.0	0.0
08/07/2024	DJREV	Bureau Révision	ES	paiement en espèce	1000.0	0.0
08/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	202000.0	0.0
08/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	38000.0	0.0
08/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	32000.0	0.0
08/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	934865.0	0.0
08/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	9000.0	0.0
08/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	146948.0	0.0
08/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	285401.0	0.0
08/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	12000.0	0.0
09/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	25915398	0.0
09/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	399376.0	0.0
09/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	4413773.0	0.0
09/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	1360702.0	0.0
09/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	101021354	0.0
09/07/2024	DJAKH	Bureau Khat	ES	paiement en espèce	19540463	0.0
09/07/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	196365.0	0.0
09/07/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	8000.0	0.0
09/07/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	62175.0	0.0
09/07/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	12384094	0.0
09/07/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	895259.0	0.0
09/07/2024	DJPRT	Bureau du Port	CH	paiement chèque	17199064	0.0
09/07/2024	DJPRT	Bureau du Port	ES	paiement en espèce	12692653	0.0
09/07/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	125234514	0.0
09/07/2024	DJREV	Bureau Révision	CH	paiement chèque	921808.0	0.0
09/07/2024	DJTRS	Bureau Transit	CH	paiement chèque	84000.0	0.0
09/07/2024	DJTRS	Bureau Transit	ES	paiement en espèce	25000.0	0.0
09/07/2024	DJUKB	Bureau UKAB HOLDING 	CC	Chèque Certifiée	3000.0	0.0
09/07/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	11000.0	0.0
09/07/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	13000.0	0.0
09/07/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	1828670.0	0.0
09/07/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	85920.0	0.0
09/07/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	3000.0	0.0
09/07/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	2261544.0	0.0
10/07/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	8582068.0	0.0
10/07/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	2056078.0	0.0
10/07/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	558512.0	0.0
10/07/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	634680.0	0.0
10/07/2024	DJAKH	Bureau Khat	CH	paiement chèque	15364726	0.0
